date,year,month,day,od_pair,market_country,dest_country,pax,seats_capacity,n_flights,censored_flights,naive_total_est,em_total_est,pd01_total_est,pd03_total_est,pd05_total_est,pd07_total_est,pd09_total_est
2022-07-17,2022,7,17,KR→CA,KR,CA,452,516,2,1,452.0,455.6591724562868,462.7305361535738,456.8671025387798,454.67051278602776,453.33815442589014,452.38847736882104
2022-07-17,2022,7,17,KR→US,KR,US,1530,1614,5,2,1530.0,1559.9025684590233,1625.5393675361186,1570.3191375708361,1551.8398558293975,1540.8847915043953,1533.1508196079938
2022-07-17,2022,7,17,SG→US,SG,US,851,934,4,1,851.0,857.9328190695936,5402.896012420006,863.2007818214875,855.9113324124698,853.1626896541368,851.5819857331539
2022-07-17,2022,7,17,TW→US,TW,US,1308,1308,4,4,1308.0,1429.352512237414,16508.78269986437,1496.5579805281463,1394.7184812586252,1348.043357606925,1319.0553590691086
2022-07-18,2022,7,18,AE→US,AE,US,982,982,2,2,982.0,1080.0244955573964,1476376.7578704967,1179.5176267194993,1050.8855883451133,1011.1786148417115,989.7022916037521
2022-07-18,2022,7,18,AU→US,AU,US,3321,3327,10,10,3321.0,3616.684857555442,3678997.1702271258,3904.8416947754677,3528.2310252083425,3409.062772934261,3344.2675648064856
2022-07-18,2022,7,18,CN→CA,CN,CA,499,516,2,2,499.0,542.4040725398386,91863.00691880482,578.4874824257006,529.5671290319625,512.2666196986266,502.5422410446524
2022-07-18,2022,7,18,CN→US,CN,US,2660,2700,8,8,2660.0,2890.3245494402145,7843728.7440226115,3151.2606483458812,2821.154422694185,2727.246327407909,2677.6181396759803
2022-07-18,2022,7,18,DE→US,DE,US,392,396,1,1,392.0,425.1502499674808,682.1530541257922,441.39733416947627,415.79219110926,403.18785001941774,395.12081000529474
2022-07-18,2022,7,18,GB→US,GB,US,629,702,2,2,629.0,637.9918337304352,876.2218901122787,642.057135130259,635.4918903579469,632.1109263227866,629.8788602861907
2022-07-18,2022,7,18,HK→CA,HK,CA,781,792,2,2,781.0,820.6240135383579,32338.160804722636,850.9490405979928,808.9910866798031,793.2938639539109,784.3025879988833
2022-07-18,2022,7,18,HK→US,HK,US,693,702,2,2,693.0,751.6748834468699,2035.5204406033565,781.6520958224662,735.2323522733124,712.7901428859901,698.5123914423381
2022-07-18,2022,7,18,JP→CA,JP,CA,445,516,2,1,445.0,448.39375242474273,1470.9900370993555,450.83222898995166,447.39631476904975,446.06014899594567,445.28574839716276
2022-07-18,2022,7,18,JP→US,JP,US,2597,2712,9,8,2597.0,2687.6653502023323,13412.28057439284,2743.3572335632593,2661.5737949195386,2626.3388996076433,2605.027133521161
2022-07-18,2022,7,18,KR→CA,KR,CA,516,516,2,2,516.0,548.8841719388288,610.8333894362565,559.3127663429607,539.9968301882385,528.1042599961517,519.5311292093195
2022-07-18,2022,7,18,KR→US,KR,US,1530,1614,5,4,1530.0,1572.2758359293061,1690.0939509263062,1587.0176242512887,1560.9118704545137,1545.438792356478,1534.4778149724095
2022-07-18,2022,7,18,SG→US,SG,US,805,934,4,1,805.0,810.6486725161797,14353.614576245207,815.4464044518362,808.9821136127005,806.7244979038328,805.460030212072
2022-07-18,2022,7,18,TW→US,TW,US,1301,1308,4,4,1301.0,1412.1424053968244,12349.612214121478,1472.8297003101115,1380.4631800656791,1337.7609965911993,1311.159060508128
2022-07-19,2022,7,19,AE→US,AE,US,766,982,2,0,766.0,766.0,766.0,766.0,766.0,766.0,766.0
2022-07-19,2022,7,19,AU→US,AU,US,3215,3327,10,8,3215.0,3392.3156297458218,2366346.840088207,3566.659297807069,3339.175231430901,3267.6925677169856,3228.911346159265
2022-07-19,2022,7,19,CN→CA,CN,CA,460,516,2,0,460.0,460.0,460.0,460.0,460.0,460.0,460.0
2022-07-19,2022,7,19,CN→US,CN,US,2622,2700,8,7,2622.0,2786.8855205384575,6071562.60866884,2975.847646797824,2737.2966918543398,2670.035259899982,2634.5749770740686
2022-07-19,2022,7,19,DE→US,DE,US,360,396,1,1,360.0,370.38682620592385,2815.563512480214,376.7615611991396,367.3899519548161,363.3586857460342,360.9191006088016
2022-07-19,2022,7,19,GB→US,GB,US,454,702,2,0,454.0,454.0,454.0,454.0,454.0,454.0,454.0
2022-07-19,2022,7,19,HK→CA,HK,CA,638,792,2,1,638.0,639.9008408891709,70600.23213205604,642.1330853587116,639.3171120803493,638.5435648699496,638.1414380911524
2022-07-19,2022,7,19,HK→US,HK,US,596,702,2,0,596.0,596.0,596.0,596.0,596.0,596.0,596.0
2022-07-19,2022,7,19,JP→CA,JP,CA,499,516,2,1,499.0,523.3148713592691,947.6910989554842,536.577353305293,516.4206312682569,507.0649589555565,501.22999819295654
2022-07-19,2022,7,19,JP→US,JP,US,2503,2712,9,6,2503.0,2548.800954218706,17739.355710919357,2579.7173006556177,2535.414719789456,2517.487900625778,2506.926854611131
2022-07-19,2022,7,19,KR→CA,KR,CA,462,516,2,0,462.0,462.0,462.0,462.0,462.0,462.0,462.0
2022-07-19,2022,7,19,KR→US,KR,US,1466,1614,5,4,1466.0,1491.0004772469301,1545.1074620002464,1499.5735107546793,1484.260524338312,1475.122735741791,1468.6450263238467
2022-07-19,2022,7,19,SG→US,SG,US,658,934,4,0,658.0,658.0,658.0,658.0,658.0,658.0,658.0
2022-07-19,2022,7,19,TW→US,TW,US,1086,1308,4,2,1086.0,1094.656409685285,1570.3780904042385,1100.0207019662298,1092.150403230557,1088.7847106665097,1086.7601016940346
2022-07-20,2022,7,20,AE→US,AE,US,946,982,2,1,946.0,963.2812401357905,246880.5299845763,981.0151270273943,958.062568946489,951.0776513616983,947.334689664877
2022-07-20,2022,7,20,AU→US,AU,US,3316,3327,10,10,3316.0,3621.74946242911,3856177.047910062,3920.0571995462687,3530.283291350801,3407.0477282568327,3340.0548245398822
2022-07-20,2022,7,20,CN→CA,CN,CA,475,516,2,1,475.0,492.55973016874543,16478.196266395877,506.2392590037464,487.4499193778503,480.46879951470777,476.47019931611794
2022-07-20,2022,7,20,CN→US,CN,US,2430,2700,8,4,2430.0,2465.40845823117,1714706.9594583502,2507.607638254357,2454.684389235034,2440.2247938519154,2432.668523486618
2022-07-20,2022,7,20,DE→US,DE,US,377,396,1,1,377.0,382.64060846514496,456.46735168841224,385.7980151413076,381.0318389534983,378.85645813923753,377.51159900364814
2022-07-20,2022,7,20,GB→US,GB,US,540,702,2,0,540.0,541.739592557051,734.6676217941099,542.9057863841986,541.2209978904482,540.5427505873838,540.1464773204891
2022-07-20,2022,7,20,HK→CA,HK,CA,792,792,2,2,792.0,868.0914227282791,216559.54278894214,928.2517951869938,845.6476199380257,815.4590709042229,798.2873391138231
2022-07-20,2022,7,20,HK→US,HK,US,554,702,2,1,554.0,555.6883767196973,1277.631883807175,556.9369214480068,555.1881688272435,554.5226148624066,554.1403861615821
2022-07-20,2022,7,20,JP→CA,JP,CA,485,516,2,1,485.0,490.0486975089142,551.490332522659,492.85231771353864,488.61072022084295,486.66489094428266,485.45918567942806
2022-07-20,2022,7,20,JP→US,JP,US,2529,2712,9,8,2529.0,2595.0471994262957,18715.79529663643,2639.0359761678314,2575.7737137994877,2549.9486478850545,2534.6843590240387
2022-07-20,2022,7,20,KR→CA,KR,CA,394,516,2,0,394.0,394.0,394.0,394.0,394.0,394.0,394.0
2022-07-20,2022,7,20,KR→US,KR,US,1537,1614,5,4,1537.0,1595.895022338475,1707.0230821681764,1615.0727360043427,1580.1869913494656,1558.762031395827,1543.3448337872753
2022-07-20,2022,7,20,SG→US,SG,US,752,934,4,1,752.0,757.2464010066053,6111.992604378354,761.3787126799947,755.7120739198876,753.626138924942,752.4364262474575
2022-07-20,2022,7,20,TW→US,TW,US,1261,1308,4,4,1261.0,1311.5312155395313,15286.73446301711,1341.3423707827199,1296.9976275367158,1277.464063536274,1265.5211700300297
2022-07-21,2022,7,21,AE→US,AE,US,893,982,2,2,893.0,919.2894240050083,634241.1167992693,948.014410462489,911.3727536111883,900.6869639192398,895.0156473701456
2022-07-21,2022,7,21,AU→US,AU,US,3312,3327,10,10,3312.0,3608.363378953216,3520708.9457504116,3897.1502656850157,3519.7700422202197,3400.29388231768,3335.329539080315
2022-07-21,2022,7,21,CN→CA,CN,CA,507,516,2,2,507.0,550.7447462335497,131543.24746259942,588.1915404429831,537.7547254349903,520.2882262828948,510.539577595138
2022-07-21,2022,7,21,CN→US,CN,US,2692,2700,8,8,2692.0,2962.329475598218,10841852.035073077,3275.7161165810553,2881.0166798535224,2770.6486376929506,2712.577239050675
2022-07-21,2022,7,21,DE→US,DE,US,394,396,1,1,394.0,424.29710642604823,614.4726529763868,438.96993937734135,415.7554460202249,404.2469311726476,396.8609494117518
2022-07-21,2022,7,21,GB→US,GB,US,695,702,2,2,695.0,744.4980587341147,847.557633954541,761.6939706315115,731.3043841767826,713.1315587337218,700.2552235023824
2022-07-21,2022,7,21,HK→CA,HK,CA,789,792,2,2,789.0,859.8712630207735,151687.84375138336,916.135431863597,838.9515814804436,810.8178121989148,794.8435851444018
2022-07-21,2022,7,21,HK→US,HK,US,659,702,2,2,659.0,690.2398576971856,1972.384771801224,707.2754966788805,681.3635865731671,669.3594729660788,661.8658180746328
2022-07-21,2022,7,21,JP→CA,JP,CA,486,516,2,2,486.0,510.9098217076144,1861.8103629777863,524.9163506794196,503.82564311129136,494.21857614491785,488.26744204116096
2022-07-21,2022,7,21,JP→US,JP,US,2700,2712,9,9,2700.0,2957.821102215377,29530.608032498407,3112.3193936525963,2883.9581804380014,2783.9502982968256,2723.0276998747768
2022-07-21,2022,7,21,KR→CA,KR,CA,495,516,2,2,495.0,519.6542914931238,560.8739537250539,527.04331400294,513.0130459714896,504.1522268640162,497.68216329111056
2022-07-21,2022,7,21,KR→US,KR,US,1568,1614,5,5,1568.0,1631.700059158491,1742.6991910642703,1651.5721037295712,1614.7860621631712,1591.730331688293,1574.9488508083195
2022-07-21,2022,7,21,SG→US,SG,US,765,934,4,0,765.0,765.0,765.0,765.0,765.0,765.0,765.0
2022-07-21,2022,7,21,TW→US,TW,US,1267,1308,4,3,1267.0,1308.9195777034156,5862.223289541898,1332.7811237138453,1296.8860430186478,1280.7228554512917,1270.7756003278225
2022-07-22,2022,7,22,AE→US,AE,US,978,982,2,2,978.0,1044.6613504684265,1135983.5092533007,1113.892543324176,1024.6837940475154,997.6728044201013,983.1772109813858
2022-07-22,2022,7,22,AU→US,AU,US,3316,3327,10,10,3316.0,3603.626088992831,4425269.508988665,3891.643207892781,3517.4209571341144,3401.286776261607,3338.494335668889
2022-07-22,2022,7,22,CN→CA,CN,CA,514,516,2,2,514.0,563.432284326673,195076.483728625,606.3954008540322,548.7390462925184,528.9816494539275,517.9869888225674
2022-07-22,2022,7,22,CN→US,CN,US,2688,2700,8,8,2688.0,2953.0435559206203,11186192.988751411,3262.7720003356994,2873.2426920349412,2764.9912457098253,2708.131984499848
2022-07-22,2022,7,22,DE→US,DE,US,396,396,1,1,396.0,431.2906491171824,3280.1287252620195,449.47077669349073,421.28353283032635,407.81247834523265,399.2834683921194
2022-07-22,2022,7,22,GB→US,GB,US,696,702,2,2,696.0,747.6914697645329,1070.5045398401087,766.3464831655672,733.8431776203238,714.8098176231839,701.4365378185707
2022-07-22,2022,7,22,HK→CA,HK,CA,785,792,2,2,785.0,851.8149490282797,251129.77978219514,906.2163266805658,832.0529729151169,805.487856887009,790.4788703796291
2022-07-22,2022,7,22,HK→US,HK,US,699,702,2,2,699.0,766.7194898415794,1749.727463805749,802.2048380566956,747.6630283661323,721.7045760816147,705.3079967351025
2022-07-22,2022,7,22,JP→CA,JP,CA,516,516,2,2,516.0,564.9830811452005,2437.4948968767258,591.7386004575844,551.1451036875206,532.2943185111689,520.510766153652
2022-07-22,2022,7,22,JP→US,JP,US,2695,2712,9,9,2695.0,2948.315818980256,25682.038579155527,3100.2815098221904,2875.7737939931194,2777.4840484492115,2717.623612687875
2022-07-22,2022,7,22,KR→CA,KR,CA,497,516,2,2,497.0,513.9370206505071,546.6684358073952,519.4024791554789,509.3503785332757,503.21088329635376,498.8080024470445
2022-07-22,2022,7,22,KR→US,KR,US,1601,1614,5,5,1601.0,1698.6162742985903,1918.0930838794288,1730.6571702877557,1672.5571007535993,1637.059074407727,1611.5176271731475
2022-07-22,2022,7,22,SG→US,SG,US,877,934,4,2,877.0,901.639263235913,37479.332565126155,921.0978091587695,894.3890855542973,884.605719863941,879.0389013018478
2022-07-22,2022,7,22,TW→US,TW,US,1307,1308,4,4,1307.0,1427.3057952804027,14110.484242506602,1494.0445631781733,1392.9663808660255,1346.677342882208,1317.950997752756
2022-07-23,2022,7,23,AE→US,AE,US,787,982,2,0,787.0,787.0,787.0,787.0,787.0,787.0,787.0
2022-07-23,2022,7,23,AU→US,AU,US,3086,3327,10,7,3086.0,3170.7420332395372,1761989.6569553944,3260.0375510175086,3145.1918118265485,3110.8741748998405,3092.5351648979417
2022-07-23,2022,7,23,CN→CA,CN,CA,511,516,2,2,511.0,542.7086738034363,143587.71779096112,571.2736841906761,533.1968295256327,520.5028228276474,513.5183112663544
2022-07-23,2022,7,23,CN→US,CN,US,2611,2700,8,8,2611.0,2757.3587479153753,6058573.529798014,2928.018888257131,2713.2876753138735,2653.5203560310524,2622.119094933661
2022-07-23,2022,7,23,DE→US,DE,US,358,396,1,0,358.0,358.0,358.0,358.0,358.0,358.0,358.0
2022-07-23,2022,7,23,GB→US,GB,US,532,702,2,0,532.0,532.0,532.0,532.0,532.0,532.0,532.0
2022-07-23,2022,7,23,HK→CA,HK,CA,744,792,2,2,744.0,754.0547910972901,220816.13384652982,764.2019024309759,751.0253513042578,746.972952264591,744.7837746824866
2022-07-23,2022,7,23,HK→US,HK,US,691,702,2,2,691.0,712.2080480100119,2428.7445834442196,725.3952368715004,706.0639456070293,697.8177739394255,692.8605731399897
2022-07-23,2022,7,23,JP→CA,JP,CA,396,516,2,1,396.0,404.52705985950513,1935.4481865170262,409.95481937150487,402.06048249610654,398.738593226187,396.7470195024456
2022-07-23,2022,7,23,JP→US,JP,US,2386,2712,9,4,2386.0,2426.3422491525776,16392.55297683154,2452.650558779893,2414.651973286354,2398.912029348842,2389.51775091921
2022-07-23,2022,7,23,KR→CA,KR,CA,429,516,2,1,429.0,439.12689521016443,462.1997587512616,442.74833948898385,436.37026023190344,432.64852533613737,430.0508884674439
2022-07-23,2022,7,23,KR→US,KR,US,1500,1614,5,3,1500.0,1523.5530313933173,1570.5456188641983,1531.4712931131344,1517.2705869493052,1508.666144956426,1502.519813799606
2022-07-23,2022,7,23,SG→US,SG,US,867,934,4,0,867.0,867.0,867.0,867.0,867.0,867.0,867.0
2022-07-23,2022,7,23,TW→US,TW,US,1175,1308,4,2,1175.0,1181.770254815357,4718.915940203007,1186.0972218270197,1179.8133618073175,1177.1777768996571,1175.5946583521252
2022-07-24,2022,7,24,AE→US,AE,US,982,982,2,2,982.0,1079.2219051713935,1200076.0678972444,1175.2513106572171,1050.3820913097031,1011.0748352797798,989.6894076979236
2022-07-24,2022,7,24,AU→US,AU,US,3323,3327,10,10,3323.0,3641.632137795043,4654441.444777995,3958.4707893197055,3546.1303671475916,3417.5524122396946,3347.946599048914
2022-07-24,2022,7,24,CN→CA,CN,CA,512,516,2,2,512.0,553.5200044060936,173963.40077409125,589.8944331298426,541.1745789032993,524.5687089663238,515.3431535221459
2022-07-24,2022,7,24,CN→US,CN,US,2681,2700,8,8,2681.0,2952.012865760954,11985439.864230102,3271.425337364927,2870.3830062687457,2759.6273269684407,2701.5493163905894
2022-07-24,2022,7,24,DE→US,DE,US,394,396,1,1,394.0,426.3881733270288,3174.303607115839,442.88899633365736,417.21101702077374,404.8606775418583,397.0213886761015
2022-07-24,2022,7,24,GB→US,GB,US,586,702,2,1,586.0,587.738423070606,780.7221246950127,588.9040701132601,587.2198937663621,586.5421634314775,586.1463003861478
2022-07-24,2022,7,24,HK→CA,HK,CA,774,792,2,2,774.0,790.581298647495,246600.78509606773,806.1074469102871,785.6151249028965,778.9657646763001,775.3157990792279
2022-07-24,2022,7,24,HK→US,HK,US,684,702,2,2,684.0,726.5271150715105,1617.9186077066563,749.2270381284354,714.5741103900796,698.2425971256013,687.954636010367
2022-07-24,2022,7,24,JP→CA,JP,CA,491,516,2,2,491.0,499.57356072989955,2217.997951825324,505.0756832710201,497.0915063761636,493.7491534967912,491.74938145342435
2022-07-24,2022,7,24,JP→US,JP,US,2665,2712,9,9,2665.0,2901.8348130850172,27841.709801469824,3045.7246860767154,2833.901902255061,2741.910032628894,2686.070584311262
2022-07-24,2022,7,24,KR→CA,KR,CA,479,516,2,2,479.0,491.8206299681376,523.6442281155296,496.59205747146575,488.3168536491754,483.5832906580508,480.314805898485
2022-07-24,2022,7,24,KR→US,KR,US,1478,1614,5,4,1478.0,1493.3201538411363,1542.7648950449957,1499.3416680079797,1489.1519971061675,1483.4601595149575,1479.5628967436307
2022-07-24,2022,7,24,SG→US,SG,US,899,934,4,3,899.0,928.107795835698,30188.347493058238,950.7861188133794,919.6042788426101,908.0422909350542,901.429134137896
2022-07-24,2022,7,24,TW→US,TW,US,1303,1308,4,4,1303.0,1419.8320800800552,7456.726597441396,1484.022309809709,1386.5066251806322,1341.5807477083351,1313.6534063834947
2022-07-25,2022,7,25,AE→US,AE,US,960,982,2,2,960.0,1018.5006107721431,794985.9483494466,1076.3703286152595,1001.2096744338337,977.5423991278205,964.643633566598
2022-07-25,2022,7,25,AU→US,AU,US,3311,3327,10,10,3311.0,3616.850172860891,4672507.139941288,3922.65436570786,3525.1634908367555,3401.691430108978,3334.9202769694043
2022-07-25,2022,7,25,CN→CA,CN,CA,469,516,2,1,469.0,489.58667043829786,37360.86725210877,506.51094649786245,483.53568337935616,475.32697760478777,470.6923636149544
2022-07-25,2022,7,25,CN→US,CN,US,2678,2700,8,7,2678.0,2918.708320387856,12032722.240553249,3207.1360937648765,2846.2314975352238,2747.7421169745903,2696.2164167491455
2022-07-25,2022,7,25,DE→US,DE,US,327,396,1,1,327.0,331.8224724137562,3272.879366236799,335.1646600060619,330.41138296008876,328.5211453697963,327.41192582693276
2022-07-25,2022,7,25,GB→US,GB,US,694,702,2,2,694.0,746.7278032458416,860.8586730799547,765.3569982665799,732.6374744772786,713.2435833454273,699.5675178893632
2022-07-25,2022,7,25,HK→CA,HK,CA,790,792,2,2,790.0,860.6242317281427,325768.0806882098,919.2316981284564,839.7391469366796,811.6106728049864,795.7734392993125
2022-07-25,2022,7,25,HK→US,HK,US,619,702,2,1,619.0,620.6951364394827,1432.1314123961306,621.9597277259991,620.192663767341,619.5239484546457,619.140656314979
2022-07-25,2022,7,25,JP→CA,JP,CA,496,516,2,0,496.0,515.4677346250286,907.0246094083041,526.257855439847,509.9469291619449,502.4430131380469,497.7794996838326
2022-07-25,2022,7,25,JP→US,JP,US,2547,2712,9,7,2547.0,2617.174961784197,27661.40642215538,2663.44718709131,2596.7424135525,2569.336925945388,2553.0709979668654
2022-07-25,2022,7,25,KR→CA,KR,CA,479,516,2,1,479.0,485.49459918887584,502.01529383082413,487.93777431805495,483.71685306898735,481.3160973710573,479.66361358322814
2022-07-25,2022,7,25,KR→US,KR,US,1569,1614,5,5,1569.0,1644.4452152312683,1801.7352815635318,1669.3671454990535,1624.2735978380288,1596.8088373017301,1577.1015035155133
2022-07-25,2022,7,25,SG→US,SG,US,856,934,4,2,856.0,867.3147157730259,14410.379634356033,876.3809209956571,863.9692398169469,859.4731629222402,856.9290824838477
2022-07-25,2022,7,25,TW→US,TW,US,1301,1308,4,4,1301.0,1416.6717684598389,8797.883235361998,1481.1413720813564,1383.6085961684864,1339.0823581552747,1311.5028423603112
2022-07-26,2022,7,26,AE→US,AE,US,926,982,2,1,926.0,941.2877484189496,334628.08938811894,957.7642881990583,936.6927267898894,930.4828326858457,927.1767055143814
2022-07-26,2022,7,26,AU→US,AU,US,3081,3327,10,6,3081.0,3160.8579553960585,2193380.2667966792,3248.3189411919043,3136.7127928335276,3104.294185695157,3087.10494311084
2022-07-26,2022,7,26,CN→CA,CN,CA,379,516,2,0,379.0,382.3523666584858,59291.00770147781,385.88856965019426,381.33937427389196,379.98147332183305,379.25758935206625
2022-07-26,2022,7,26,CN→US,CN,US,2599,2700,8,8,2599.0,2763.1806381308343,8088991.463555548,2960.513647682568,2713.5471046246007,2646.405098545692,2611.36793154958
2022-07-26,2022,7,26,DE→US,DE,US,376,396,1,1,376.0,381.6661579308373,483.7593221908774,384.94043616920663,380.04358961527794,377.85219232507416,376.5089080411303
2022-07-26,2022,7,26,GB→US,GB,US,478,702,2,1,478.0,479.738423070606,672.722124695005,480.9040701132601,479.21989376636213,478.5421634314775,478.1463003861478
2022-07-26,2022,7,26,HK→CA,HK,CA,606,792,2,0,606.0,609.2811067425133,7043.002495511804,612.0272225928338,608.3066686080497,606.9987941510547,606.2662784267636
2022-07-26,2022,7,26,HK→US,HK,US,682,702,2,2,682.0,708.0399059274871,1967.4650164575057,722.1567962778049,700.649226713073,690.6485496571152,684.39406990355
2022-07-26,2022,7,26,JP→CA,JP,CA,472,516,2,2,472.0,488.4387635188001,2747.5636465496827,498.6675783270335,483.70032101164975,477.3060230444341,473.4502209180746
2022-07-26,2022,7,26,JP→US,JP,US,2623,2712,9,6,2623.0,2732.07856786502,19035.02262033708,2800.3495172604626,2700.637598975849,2658.182383558449,2632.6126688349605
2022-07-26,2022,7,26,KR→CA,KR,CA,423,516,2,0,423.0,423.0,423.0,423.0,423.0,423.0,423.0
2022-07-26,2022,7,26,KR→US,KR,US,1330,1614,5,1,1330.0,1332.7551940084236,1341.983168999258,1333.929526077711,1331.992452483608,1330.9586386067492,1330.2711332930235
2022-07-26,2022,7,26,SG→US,SG,US,570,934,4,0,570.0,570.0,570.0,570.0,570.0,570.0,570.0
2022-07-26,2022,7,26,TW→US,TW,US,1301,1308,4,4,1301.0,1418.8133057111925,7775.081628186017,1484.3243797542223,1385.1405360378872,1339.7909504936151,1311.6979988642784
2022-07-27,2022,7,27,AE→US,AE,US,868,982,2,1,868.0,870.605403109209,65129.727268824245,873.5024687968728,869.8053449025699,868.7494313580163,868.1955014594134
2022-07-27,2022,7,27,AU→US,AU,US,3217,3327,10,9,3217.0,3395.104364859918,3600713.3574398383,3579.9269640250213,3341.61688743338,3269.533381654607,3230.8265959777723
2022-07-27,2022,7,27,CN→CA,CN,CA,440,516,2,1,440.0,446.3659581410117,76989.67109500374,452.65214939717214,444.44565432160203,441.8810493580597,440.4956534511783
2022-07-27,2022,7,27,CN→US,CN,US,2329,2700,8,2,2329.0,2342.4632069866043,729844.5210234157,2358.9299206401165,2338.3662266062543,2332.862562885093,2330.005708691994
2022-07-27,2022,7,27,DE→US,DE,US,339,396,1,1,339.0,340.7500570706784,3483.4137114517707,342.215463291927,340.2206028229247,339.52568405372773,339.13958809227995
2022-07-27,2022,7,27,GB→US,GB,US,577,702,2,1,577.0,579.8169101398257,588.8105734919925,581.0003434734058,579.043424906436,577.9871148749859,577.2799518699867
2022-07-27,2022,7,27,HK→CA,HK,CA,787,792,2,2,787.0,855.0180553330183,220122.08914891572,911.6730457143296,834.8494823423058,807.7522347151496,792.537813244652
2022-07-27,2022,7,27,HK→US,HK,US,702,702,2,2,702.0,771.6119198932254,2726.0632220787297,808.5947103623171,751.9982237754707,725.2854452987613,708.4631369561088
2022-07-27,2022,7,27,JP→CA,JP,CA,432,516,2,1,432.0,439.9166122922494,798.0173633857526,444.7195947883362,437.6340612193999,434.5608425594296,432.700575324421
2022-07-27,2022,7,27,JP→US,JP,US,2624,2712,9,9,2624.0,2808.5437006019183,27589.21434656501,2923.217552703152,2755.3724102132173,2683.5831453762867,2640.2861112037094
2022-07-27,2022,7,27,KR→CA,KR,CA,394,516,2,0,394.0,394.0,394.0,394.0,394.0,394.0,394.0
2022-07-27,2022,7,27,KR→US,KR,US,1281,1614,5,0,1281.0,1281.0,1281.0,1281.0,1281.0,1281.0,1281.0
2022-07-27,2022,7,27,SG→US,SG,US,796,934,4,0,796.0,796.0,796.0,796.0,796.0,796.0,796.0
2022-07-27,2022,7,27,TW→US,TW,US,1241,1308,4,3,1241.0,1298.2272720831106,2453.25144716986,1329.4260597391985,1281.9688087960055,1259.9622414542898,1246.2421753650497
2022-07-28,2022,7,28,AE→US,AE,US,929,982,2,2,929.0,964.3520887001382,370043.4650926759,999.0391293268578,953.8103498416931,939.5368406096213,931.7837665726333
2022-07-28,2022,7,28,AU→US,AU,US,3306,3327,10,10,3306.0,3593.7411658035153,4395711.258713191,3880.53775271282,3507.563112735397,3391.417747703161,3328.5387910478216
2022-07-28,2022,7,28,CN→CA,CN,CA,489,516,2,2,489.0,512.9316511388091,111919.93819238749,533.6367416539874,505.8597287984012,496.28894491288025,490.9429613719602
2022-07-28,2022,7,28,CN→US,CN,US,2607,2700,8,8,2607.0,2739.8702446188167,6849521.761894792,2898.7079667082726,2700.0268353478477,2645.6308673830317,2617.10162913139
2022-07-28,2022,7,28,DE→US,DE,US,357,396,1,1,357.0,364.37108019568103,3981.2572889958733,369.1282493832759,362.22755866499216,359.3570489300643,357.64212969377826
2022-07-28,2022,7,28,GB→US,GB,US,668,702,2,2,668.0,695.3396442430151,942.1567243253882,705.419716244543,687.9972441892239,677.9192965736233,670.864230333736
2022-07-28,2022,7,28,HK→CA,HK,CA,684,792,2,2,684.0,689.1999866241392,119734.3345077713,694.4423331496356,687.6307351521932,685.5363173411141,684.4049662968546
2022-07-28,2022,7,28,HK→US,HK,US,669,702,2,2,669.0,707.3344413312095,1298.3757658024915,727.2056310650614,696.6179329159368,681.9258947062731,672.5986318039969
2022-07-28,2022,7,28,JP→CA,JP,CA,498,516,2,2,498.0,525.3804789960928,3043.1399641525836,540.7030778796654,517.6533593273238,507.0961973217533,500.5167097325129
2022-07-28,2022,7,28,JP→US,JP,US,2658,2712,9,8,2658.0,2844.0159360384196,24514.708512355734,2958.7073078868616,2790.5854465919424,2718.2316942850025,2674.4798052034466
2022-07-28,2022,7,28,KR→CA,KR,CA,456,516,2,0,456.0,456.0,456.0,456.0,456.0,456.0,456.0
2022-07-28,2022,7,28,KR→US,KR,US,1457,1614,5,4,1457.0,1474.7318761232848,1532.5464258749425,1481.7855807932242,1469.9177491134137,1463.315509698558,1458.8060624259929
2022-07-28,2022,7,28,SG→US,SG,US,841,934,4,1,841.0,867.684031728053,6999.0955020865385,886.255981553266,860.0046794218927,849.4909919647133,843.3032820098778
2022-07-28,2022,7,28,TW→US,TW,US,1273,1308,4,4,1273.0,1360.8347048390233,15759.728078098091,1410.9093686367935,1335.634397510565,1301.7739103490812,1280.9199501777737
2022-07-29,2022,7,29,AE→US,AE,US,977,982,2,2,977.0,1068.7694905781427,1006302.3758031969,1157.9453446360344,1041.6418983362041,1004.5628366254273,984.3009525813013
2022-07-29,2022,7,29,AU→US,AU,US,3327,3327,10,10,3327.0,3650.0029069865413,5476348.430559775,3976.837092095345,3553.13332299977,3422.6286174405495,3352.2064694120863
2022-07-29,2022,7,29,CN→CA,CN,CA,492,516,2,2,492.0,532.5725873921053,126367.4392235158,567.6262714212276,520.5224690174385,504.3072398299911,495.2760558624311
2022-07-29,2022,7,29,CN→US,CN,US,2697,2700,8,8,2697.0,2973.055948710591,14359508.885767704,3306.684139350627,2889.8473847130585,2776.8402825303265,2717.8395369088216
2022-07-29,2022,7,29,DE→US,DE,US,395,396,1,1,395.0,427.19694463553265,4578.447606188537,443.83230547539273,418.0615459296636,405.76994714924194,397.992922802505
2022-07-29,2022,7,29,GB→US,GB,US,695,702,2,2,695.0,720.9577176849266,991.3492238349663,730.6933537580865,713.9746470483929,704.3899104074625,697.707526968225
2022-07-29,2022,7,29,HK→CA,HK,CA,792,792,2,2,792.0,867.6196113149026,399506.39508062834,932.9820271716951,845.1107051249835,814.916044657559,798.0991289237295
